ID_register,ID_sp,Group,order,family,genus,binomial,body_mass,body_length,tail_length,forearm,age,sex,reproductive_stage,status,longitude,latitude,year,collector_name
14083,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,24,NA,NA,43.3,adult,male,NA,dead,-48.296944,-25.175278,2014,Fernando Carvalho
14084,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,25,NA,NA,43.3,adult,female,NA,dead,-48.296944,-25.175278,2014,Fernando Carvalho
14085,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,21,NA,NA,43.3,adult,female,NA,dead,-48.296944,-25.175278,2014,Fernando Carvalho
14086,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,21,NA,NA,43.7,adult,female,NA,dead,-48.296944,-25.175278,2014,Fernando Carvalho
14087,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,21,NA,NA,42.5,adult,male,NA,dead,-48.296944,-25.175278,2014,Fernando Carvalho
14088,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,21,NA,NA,42.4,adult,male,NA,dead,-48.296944,-25.175278,2014,Fernando Carvalho
14089,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,22,NA,NA,42.9,adult,female,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14090,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,20,NA,NA,41.9,adult,male,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14091,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,17,NA,NA,41.8,juvenile,male,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14092,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,23,NA,NA,43.7,adult,female,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14093,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,24,NA,NA,42.2,adult,female,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14094,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,18,NA,NA,42.1,juvenile,female,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14095,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,19,NA,NA,42.2,juvenile,female,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14096,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,19,NA,NA,42.2,adult,female,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14097,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,27,NA,NA,43.1,adult,female,pregnant,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14098,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,21,NA,NA,42.5,adult,male,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14099,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,21,NA,NA,42.2,adult,male,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14100,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,22,NA,NA,43.2,juvenile,male,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14101,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,26,NA,NA,43.9,adult,female,pregnant,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14102,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,24,NA,NA,44,adult,female,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14103,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,19,NA,NA,43.9,adult,male,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14104,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,19,NA,NA,42.9,adult,male,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14105,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,23,NA,NA,44.8,adult,female,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14106,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,26,NA,NA,43.5,adult,female,pregnant,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14107,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,21,NA,NA,44.7,adult,female,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14108,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,21,NA,NA,43.2,adult,female,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14109,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,21,NA,NA,43.2,adult,female,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14110,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,20,NA,NA,42.8,adult,female,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14111,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,22,NA,NA,43.9,adult,female,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14112,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,21,NA,NA,42.3,adult,male,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14113,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,21,NA,NA,43.1,adult,male,NA,alive,-48.296952,-25.173617,2011,Marcelo Rubio
14114,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,20,NA,NA,43.2,adult,male,NA,alive,-48.296952,-25.173617,2011,Marcelo Rubio
14115,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,16,NA,NA,40.3,adult,female,NA,alive,-48.296952,-25.173617,2012,Marcelo Rubio
14116,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,26,NA,NA,43.7,adult,female,NA,alive,-48.296952,-25.173617,2012,Marcelo Rubio
14117,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,20,NA,NA,43,adult,male,NA,alive,-48.296952,-25.173617,2012,Marcelo Rubio
14118,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,22,NA,NA,42.8,adult,male,NA,alive,-48.296952,-25.173617,2012,Marcelo Rubio
14119,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,27,NA,NA,43.6,adult,female,pregnant,alive,-48.296952,-25.173617,2012,Marcelo Rubio
14120,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,28,NA,NA,44.5,adult,female,pregnant,alive,-48.296952,-25.173617,2012,Marcelo Rubio
14121,61,Bats,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus recifinus,NA,NA,NA,44.3,adult,female,NA,alive,-48.27359,-24.308772,1999,Fernando C. Passos
14122,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,19,NA,NA,37.4,adult,male,NA,alive,-53.416667,-29.683333,2005,"Marcelo M. Weber, Jeferson L. S. Arruda"
14123,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,15.5,NA,NA,32,adult,male,NA,alive,-53.416667,-29.683333,2005,"Marcelo M. Weber, Jeferson L. S. Arruda"
14124,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,NA,NA,NA,38.5,adult,male,NA,dead,-53.983333,-29.4,2005,"Marcelo M. Weber, Jeferson L. S. Arruda"
14125,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,20,NA,NA,40.6,adult,female,pregnant,alive,-52.5,-22.4,2013,Alessandra Nava
14126,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,17,NA,NA,39.3,adult,male,NA,alive,-56.733333,-20.616667,2015,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
14127,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,22,NA,NA,41.1,adult,female,NA,dead,-56.733333,-20.616667,2016,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
14128,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,23,NA,NA,39.3,adult,female,NA,dead,-48.988611,-28.633333,2016,Fernando Carvalho
14129,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,18,NA,NA,37.5,adult,male,NA,alive,-48.552777,-25.582322,2013,Marcelo Rubio. Luiz H. Varzinczak
14130,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,20,NA,NA,39.6,adult,female,NA,alive,-48.552777,-25.582322,2013,Marcelo Rubio. Luiz H. Varzinczak
14131,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,16,NA,NA,37.8,adult,male,NA,alive,-48.552777,-25.582322,2013,Marcelo Rubio. Luiz H. Varzinczak
14132,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,20,NA,NA,39.8,adult,female,NA,alive,-48.552777,-25.582322,2013,Marcelo Rubio. Luiz H. Varzinczak
14133,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,15,NA,NA,39,adult,male,NA,alive,-48.552777,-25.582322,2013,Marcelo Rubio. Luiz H. Varzinczak
14134,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,23,NA,NA,40.8,adult,female,NA,alive,-48.552777,-25.582322,2013,Marcelo Rubio. Luiz H. Varzinczak
14135,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,15,NA,NA,39.3,juvenile,female,NA,alive,-48.552777,-25.582322,2013,Marcelo Rubio. Luiz H. Varzinczak
14136,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,19,NA,NA,40.8,juvenile,male,NA,alive,-48.552777,-25.582322,2013,Marcelo Rubio. Luiz H. Varzinczak
14137,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,21,NA,NA,41.5,adult,female,NA,alive,-48.552777,-25.582322,2013,Marcelo Rubio. Luiz H. Varzinczak
14138,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,20,NA,NA,37.2,adult,male,NA,alive,-48.296952,-25.173617,2012,Marcelo Rubio
14139,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,27,NA,NA,39.7,adult,female,NA,alive,-48.296952,-25.173617,2012,Marcelo Rubio
14140,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,26,NA,NA,40.4,adult,female,pregnant,alive,-48.296952,-25.173617,2012,Marcelo Rubio
14141,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,19.5,NA,NA,38.6,adult,male,NA,alive,-48.27359,-24.308772,1999,Fernando C. Passos
14142,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,NA,NA,NA,38.6,adult,female,NA,alive,-48.27359,-24.308772,1999,Fernando C. Passos
14143,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,NA,NA,NA,37.7,adult,male,NA,alive,-48.27359,-24.308772,1999,Fernando C. Passos
14144,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,26,NA,NA,39.5,adult,female,NA,alive,-48.27359,-24.308772,1999,Fernando C. Passos
14145,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,28,NA,NA,42.2,adult,female,NA,alive,-48.27359,-24.308772,1999,Fernando C. Passos
14146,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,22,NA,NA,38.9,adult,female,NA,alive,-48.27359,-24.308772,1999,Fernando C. Passos
14147,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,23,NA,NA,39.3,adult,female,NA,alive,-48.27359,-24.308772,1999,Fernando C. Passos
14148,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,25,NA,NA,41,adult,female,NA,alive,-48.27359,-24.308772,1999,Fernando C. Passos
14149,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,16,NA,NA,37.5,adult,male,NA,alive,-48.27359,-24.308772,2000,Fernando C. Passos
14150,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,19,NA,NA,37.6,adult,male,NA,alive,-48.27359,-24.308772,2000,Fernando C. Passos
14151,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,20,NA,NA,40.6,adult,female,NA,alive,-48.27359,-24.308772,2000,Fernando C. Passos
14152,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,21,NA,NA,37.6,adult,male,NA,alive,-48.27359,-24.308772,2000,Fernando C. Passos
14153,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,NA,NA,NA,38.4,adult,male,NA,alive,-48.27359,-24.308772,2000,Fernando C. Passos
14154,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,19,NA,NA,37,adult,male,NA,alive,-48.27359,-24.308772,2000,Fernando C. Passos
14155,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,18,NA,NA,36.9,adult,male,NA,alive,-48.27359,-24.308772,2000,Fernando C. Passos
14156,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,20,NA,NA,39.6,adult,male,NA,alive,-48.27359,-24.308772,2000,Fernando C. Passos
14157,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,23,NA,NA,40.5,adult,male,NA,alive,-48.27359,-24.308772,2000,Fernando C. Passos
14158,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,23,NA,NA,39.8,adult,female,NA,alive,-48.27359,-24.308772,2000,Fernando C. Passos
14159,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,21,NA,NA,39.4,adult,female,NA,alive,-48.27359,-24.308772,2000,Fernando C. Passos
14160,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,21,NA,NA,39.6,adult,female,NA,alive,-48.27359,-24.308772,2000,Fernando C. Passos
14161,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,22,NA,NA,40.5,adult,female,NA,alive,-48.27359,-24.308772,2001,Fernando C. Passos
14162,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,26,NA,NA,40.45,adult,female,NA,alive,-48.27359,-24.308772,2001,Fernando C. Passos
14163,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,30,NA,NA,40.5,adult,female,pregnant,alive,-48.27359,-24.308772,2001,Fernando C. Passos
14164,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,17,NA,NA,40.1,adult,female,NA,alive,-48.27359,-24.308772,2001,Fernando C. Passos
14165,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,18,NA,NA,40.7,adult,female,NA,alive,-48.27359,-24.308772,2001,Fernando C. Passos
14166,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,19,NA,NA,37.39,adult,male,NA,alive,-48.27359,-24.308772,2001,Fernando C. Passos
14167,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,18,NA,NA,37.5,adult,male,NA,alive,-42.261961,-22.583797,1998,Marco Mello
14168,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,30,NA,NA,39.55,adult,female,NA,alive,-42.488922,-22.328944,1997,Marco Mello
14169,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,19,NA,NA,38.15,adult,male,NA,alive,-42.036272,-22.421639,1999,Marco Mello
14170,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,18,NA,NA,36.67,adult,male,NA,alive,-42.036272,-22.421639,1999,Marco Mello
14171,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,23,NA,NA,40.26,adult,female,NA,alive,-42.036272,-22.421639,1999,Marco Mello
14172,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,18,NA,NA,NA,adult,female,NA,alive,-48.416111,-24.272333,2003,"Marco, Renato"
14173,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,25,NA,NA,39.17,adult,female,pregnant,alive,-48.416111,-24.272333,2004,"Marco, Andre"
14174,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,20,NA,NA,37.68,adult,male,NA,alive,-48.416111,-24.272333,2004,"Marco, Andre"
14175,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,19,NA,NA,NA,adult,male,NA,alive,-48.416111,-24.272333,2004,"Marco, Andre"
14176,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,22,NA,NA,40.75,adult,female,NA,alive,-48.416111,-24.272333,2005,"Marco, Gledson"
14177,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,20,NA,NA,37.3,adult,male,NA,alive,-47.869958,-21.972222,2009,"Patr芯ia, Renata, Debora, Taliban"
14178,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,18,NA,NA,37.3,adult,male,NA,alive,-48.670556,-26.2775,2010,Fernando Carvalho
14179,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,22,NA,NA,37.6,adult,male,NA,dead,-48.296944,-25.175278,2014,Fernando Carvalho
14180,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,20,NA,NA,38.1,adult,male,NA,dead,-48.296944,-25.175278,2014,Fernando Carvalho
14181,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,21,NA,NA,40.3,adult,female,NA,dead,-48.296944,-25.175278,2014,Fernando Carvalho
14182,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,20,NA,NA,39.8,adult,female,NA,dead,-48.296944,-25.175278,2014,Fernando Carvalho
14183,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,21,NA,NA,38.5,adult,male,NA,dead,-48.296944,-25.175278,2014,Fernando Carvalho
14184,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,23,NA,NA,41.1,adult,female,NA,dead,-48.296944,-25.175278,2014,Fernando Carvalho
14185,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,16,NA,NA,40.1,juvenile,female,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14186,62,Bats,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,23,NA,NA,41,adult,female,NA,alive,-48.296944,-25.175278,2014,Fernando Carvalho
14187,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,9.5,NA,NA,34.6,adult,male,NA,dead,-35.46058,-8.577669,2013,Anderson Feijo
14188,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,12,NA,NA,35.7,adult,female,pregnant,dead,-35.46058,-8.577669,2013,Anderson Feijo
14189,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,9.5,NA,NA,34.7,adult,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14190,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,9,NA,NA,29.9,adult,male,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14191,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,9.5,NA,NA,33.2,adult,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14192,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,10,NA,NA,33,adult,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14193,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,10,NA,NA,33.5,adult,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14194,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,10,NA,NA,35.2,adult,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14195,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,9.5,NA,NA,32.6,adult,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14196,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,9.5,NA,NA,33,juvenile,male,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14197,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,9.5,NA,NA,33.7,adult,male,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14198,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,9,NA,NA,34,juvenile,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14199,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,11.7,NA,NA,33.9,adult,male,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14200,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,9,NA,NA,33.2,adult,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14201,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,10,NA,NA,NA,juvenile,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14202,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,10.5,NA,NA,33.8,juvenile,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14203,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,10.5,NA,NA,33.9,juvenile,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14204,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,9.5,NA,NA,34,juvenile,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14205,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,11.5,NA,NA,35.5,adult,female,pregnant,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14206,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,9,NA,NA,32.4,juvenile,male,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14207,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,11.5,NA,NA,37.8,adult,female,pregnant,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14208,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,13,NA,NA,34,adult,female,pregnant,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14209,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,9.5,NA,NA,33,juvenile,male,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14210,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,12,NA,NA,34.7,adult,female,pregnant,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14211,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,9.5,NA,NA,34.8,juvenile,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14212,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,8,NA,NA,33,adult,male,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14213,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,9,NA,NA,33.1,adult,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14214,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,10.5,NA,NA,34.6,adult,female,pregnant,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14215,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,8.5,NA,NA,32.4,adult,male,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14216,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,10,NA,NA,32.8,adult,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14217,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,8,NA,NA,NA,adult,male,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14218,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,10,NA,NA,34.4,adult,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14219,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,9,NA,NA,33.5,adult,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14220,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,8.5,NA,NA,32.4,adult,male,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14221,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,8.5,NA,NA,32.4,adult,male,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14222,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,10.5,NA,NA,33.4,adult,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14223,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,10,NA,NA,32.3,adult,female,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
14224,63,Bats,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,10,NA,NA,33.3,adult,male,NA,alive,-39.132222,-15.173056,1997,Deborah Faria & Julio Baumgarten
